TI,2690,499,3549,16447,3137.200000000001
LA,1296,127,796,6949,796.9
NF,100,27,161,799,124.2
PP,1360,417,3494,11710,2660.4000000000005
NG,1288,361,4167,11954,1920.1000000000006
NU,1749,363,2630,14026,1939.1000000000001
RM,348,92,638,2034,497.0
SM,35,10,45,137,51.0
CD,1491,407,3741,13507,2515.1000000000004
OC,175,30,355,1200,241.2
AY,276,41,264,1894,233.10000000000002
WI,177,41,201,944,188.70000000000005
RW,2871,777,5955,20004,4691.1
AC,248,59,596,1715,248.4
TT,374,83,557,2204,420.19999999999993
BP,823,75,514,6337,494.6999999999999
MP,484,46,357,4244,208.0
PS,294,40,346,2060,239.4
BY,523,89,704,3905,567.7
MN,332,69,606,2291,466.9
MG,2262,120,898,15701,665.0999999999997
FP,65,6,22,368,34.0
MC,556,123,1346,5000,657.1999999999999
MH,61,12,53,326,58.4
ST,232,33,204,1358,157.8
GI,305,74,605,2118,391.09999999999997
MR,570,118,677,3455,636.8000000000001
VI,73,14,244,577,45.0
GB,362,65,1070,4306,388.0
MJ,284,36,196,1991,137.7
AQ,70,16,217,636,76.0
YI,39,20,209,395,113.0
NH,177,13,85,1195,75.4
NE,12,0,0,89,0
TN,300,59,544,2033,348.4
CV,62,9,66,415,58.0
PF,33,15,144,212,37.0
LQ,3,0,0,16,0
VC,145,30,271,1324,161.4
KR,137,23,173,964,109.3
PC,31,12,57,136,90.5
CW,44,3,13,214,19.4
MB,25,9,41,140,47.0
TV,55,17,299,591,69.19999999999999
FO,116,29,277,1069,211.79999999999995
LS,79,28,357,667,185.5
GP,18,3,18,115,29.0
AV,28,2,6,109,13.9
TK,16,0,0,47,0
TL,18,3,26,132,17.0
CN,45,3,24,291,14.0
FG,115,8,50,828,67.5
WQ,3,2,10,14,11.5
IO,3,0,0,14,0
FK,27,0,0,179,0
NC,144,28,369,2522,262.0
SV,11,1,10,56,2.0
PG,9,4,10,37,13.4
IM,8,0,0,72,0
RN,4,0,0,36,0
MF,18,1,5,131,5.6
BQ,4,0,0,20,0
TP,8,0,0,29,0
SB,6,1,2,11,5.0
SH,4,0,0,112,0
NT,1,0,0,4,0
