AF,3.2517447099856986
PK,2.7413148270044454
UK,1.467265544481129
YM,2.8132367198017443
NL,1.559738353986348
US,1.4917675460697966
CA,1.2728700029814102
RS,1.5089751685026287
SO,2.9016134623434917
CH,1.1565144651559527
VM,1.1259137501785657
SN,0.7957937797300073
IT,1.5781147640664182
AL,1.693776061927355
AE,1.0641439972058975
SA,1.6777244530338642
KU,1.2971350875123453
IS,2.1548441636496656
AR,1.4968407871819933
CI,1.078931969243085
SG,1.081495384470467
MR,3.3784745223359445
UY,0.9823294644048994
FR,1.5234152073147518
AM,1.0489100820851025
AJ,0.9302974483607107
AC,0.7076606172276615
AS,1.2798045962946998
SE,1.5285442385286354
MX,3.0555508418192683
BD,1.7141472732862708
GH,1.092658403970486
NZ,1.2378827638863596
GM,1.3441929554566212
EI,1.3574045910444228
NI,1.708663504129815
AU,1.2461175563673377
BE,1.0042769532131826
BG,1.9969435309544743
IN,1.6255786121395677
CQ,1.2788842691228528
BU,1.0555454947167007
BA,1.1367620915946826
BF,1.149164351088607
BO,1.5011883732326448
BL,1.1450592280526235
BR,1.1636083820932845
KT,1.519824501395793
RP,1.8952016691647897
DA,1.5794985280005172
QA,0.5860490330093472
PE,1.4935836784316772
MU,0.48249530350985037
UG,1.5289334695189691
RB,1.6549803612291867
KE,1.3624186317456581
KS,1.636379031970491
FJ,1.1664145428811687
SF,1.6696626397541396
ZA,1.1417994036691357
CE,1.74094197972864
SP,1.4180178074081635
TH,2.2707922587351215
IZ,2.839248218475654
MY,1.3424067185059192
OS,1.9632981339541289
BC,0.9953692685974787
CT,3.1597192330986585
OC,1.602719519567352
SW,1.9546222708887895
SZ,1.1518763629339763
HK,1.5244156811390666
KN,1.800700695845589
ID,1.602490086865565
NP,1.370898713223696
GJ,1.7567939256487544
MT,0.9995927838986375
IV,2.0491072042085943
CO,2.213753740002776
TW,0.9566913694186081
FI,1.0714334765758942
GG,1.3102233317438523
JA,1.163871382703097
MC,1.4975963052176555
MO,1.8126997441548494
ET,1.1120347883026027
PM,2.0650946176084664
JO,1.7400735474779923
RI,1.2509906909310748
JM,1.474364852523769
CY,1.0706669473805435
CU,1.0651680540033739
KG,2.271238461866774
WE,2.4634069738792173
TZ,1.1172192709031488
NO,1.074217562762285
EZ,1.092239802402646
ZI,1.599870607185181
LU,0.6774887346372923
AG,1.8919743457816893
RE,0.8594815120842801
EG,1.8586236656948187
BB,1.1310639569874816
KV,1.2870634021380354
IR,1.8290264795775195
FM,1.1319724823151134
LE,1.853523664442769
GI,0.8714494432754316
GY,1.3413357734689748
MH,1.7539778101794306
GV,1.8069909843797662
CJ,0.8467606248324074
SU,1.8192681026982231
GB,0.7442581328678152
RQ,0.9468939794969594
CB,1.569524037643685
DJ,1.5518946776903084
UP,0.8109008373221097
RO,1.100560459287366
MJ,1.1588130270310435
TS,1.9734067826329589
GR,1.6647794965927427
HO,1.6508483136194643
HR,1.4229208230132269
HA,0.967975964616939
HU,1.1647965930833695
BM,1.6863412729163982
PO,1.1036620480139072
TU,1.4998942548660867
SY,1.2656199906488268
IC,1.2475109780972566
TD,1.2179573476032102
LY,1.0181397773311178
LH,1.108874165861555
MD,0.8761365251743544
KZ,0.6546036745107192
GZ,3.2072849663856653
MP,0.8284742979215657
MI,0.976879170903521
TT,1.2560049127019899
NU,1.4312433844914232
AY,0.9851615335888061
RW,2.2610154112176963
LO,1.4037774974098174
TO,1.796060268940238
BX,0.7570494395795606
TX,0.6487156999357793
CM,1.1529224284362865
VE,1.6209556542203247
JE,1.2821606286176284
PL,1.2629407739945695
TI,1.8139589361832476
AO,0.7638148441025702
EC,1.777879412024189
PP,1.0222348562235155
GL,1.3269322069971636
MG,0.834572092968826
MZ,1.8682563749920096
BY,2.0411355418921566
MK,0.9938487933370345
BK,1.9505640987082948
BN,1.0711709690646922
BH,1.4785786683479283
CS,1.1609057007764823
LA,0.8044089862718689
VT,0.9004404300966118
CG,2.3173627705712816
CF,2.299146979276483
ES,2.75980282620159
BT,0.5877992959353375
VQ,1.8633329500159672
OD,1.9315788735765191
SC,1.4840288569455236
ER,2.1302146158298076
RM,1.2373723319422578
DR,1.1359604544367885
SM,0.9240631163708086
LG,0.8631509489574511
TN,1.1223439353037594
WA,1.1265665487426622
SI,0.6403197154783438
GA,1.1733652986593612
SL,1.1083667842301381
TV,0.4848623885100141
MV,1.0388846987087703
UV,0.9227964795333817
LI,0.9761977034579464
NG,1.9752636000060728
CD,1.2951456038255011
UZ,1.8240926513037459
GT,2.3556743014693486
ML,1.7494670744306309
YI,2.4676325861126305
KR,1.3837458827662792
GQ,1.1933411871174153
AA,0.8693609181798757
CV,0.4429077628221406
PA,1.477978422802671
NT,0.35907859078590787
LS,0.8676740860635458
SH,1.5693374406316687
WZ,1.428361425461555
VC,1.415323549684545
IM,0.926164316966456
CN,1.5090405075534268
DO,0.6791967871485941
EN,1.0684230515475488
AV,1.6554283396117064
MA,1.9127367679771703
VI,0.7823565781761517
AQ,1.084555449663391
BP,1.2208266739529283
WS,1.0938191090522589
NS,1.264187908541051
NC,0.5994639410381876
GK,0.9409605207802851
MN,0.8801199519129811
TP,0.8247855432903312
CW,0.5949479069187099
NH,0.537665104643367
SB,3.402083333333333
PU,1.3021398145647676
GP,1.147824463118581
MB,1.8295548838311997
WI,2.943107147805959
TL,0.009637753406447324
PS,0.8178088578088585
LT,0.9803862561439303
FP,1.6531370179101195
EK,1.2650408796559327
PF,0.9975975177304964
FG,1.2961477798650638
ST,2.0304431701064973
NR,0.8160531507907167
AN,1.069298572315332
JN,0
IO,1.5672950261185559
MF,1.5889057750759878
FK,3.1793081150986096
NF,2.1404238921001926
SV,0.6136641162377309
FO,1.5893699324869974
LQ,0
PC,1.335326797385621
NE,0.8335164835164836
RN,0.34350282485875705
JQ,2.3
TE,0
WQ,0.446499130709657
FQ,7.363636363636364
PG,2.7523157470801447
TK,0.07847082494969819
DQ,0
JU,0
KQ,0
HQ,3.0
