BE,1.0371481267392564
US,1.3775073254850416
PK,2.686274060217965
FR,1.6758506484941882
AG,3.189274453804508
ET,1.8343476232390505
UK,1.355974933067655
HR,2.127440164954013
IZ,1.8680910289517196
RS,1.6514287419291356
IT,1.5358855116210106
RB,2.6561499231654193
BK,2.5704643399952785
RP,2.216654703383072
EG,1.985648116854423
IS,2.0514385203173675
RW,2.1636154191586616
MX,2.1538293920436318
TU,2.3337643713214966
AF,2.9244784361468485
AO,1.4181645105372709
AE,1.3293680239179957
AS,1.3124706278634337
BR,1.189246195852114
CH,1.1319248532110802
TW,1.3946081792829987
DA,1.1070088778151381
SF,1.6959772112665186
FI,0.7282890406338038
NO,1.5941302844222072
BM,1.8204490048919566
ER,1.4570201575977206
YM,1.4181754459105211
RI,1.4162010596549068
MV,0.5487719298245615
MU,0.31236650364307805
WE,2.476062093455502
JA,1.5500513673696756
IN,2.4718213195291727
LE,2.8409719155902926
QA,0.4866783903582429
VM,0.9473371093840627
KU,1.0309382372975802
IR,1.3050963072307704
KN,0.9248901332860436
PO,1.0056699547475376
CB,1.9844875249325007
CA,1.4882591681581936
SL,3.1742310789677552
PP,1.3456801907624867
SA,1.4155367388308737
SO,2.6947906468973875
SP,1.4824496461553915
NI,1.7575453757774513
SU,1.8441273338456559
BD,2.4233225543319925
BA,1.9232427573705373
TZ,1.2476695656136925
BG,2.6503352623988756
SG,2.2310518155099395
AR,1.3162424143989833
ID,1.6800871744054668
HU,0.7977433683907429
CE,4.087105812360881
TT,2.5606083476888646
AL,1.4374894492654455
BY,3.075241800335923
CI,1.409244764413003
PA,1.2327891424075532
GM,1.4961880835538557
SW,1.1210132033023246
CO,2.34999016636665
NL,1.436335734628664
TH,1.611864969277118
KE,1.7571144302692896
VE,1.7117275823386806
PL,0.9293046365684332
CW,0.7131175468483816
EZ,0.789712096002915
AU,0.9704417761654964
PE,2.4814612499775475
FM,1.2162456647398847
GV,1.6381998516368674
TX,0.3004429195258889
GZ,2.4571554837929166
LI,2.077590742333192
UP,0.8587516857525427
MI,2.146780832276604
MY,1.1648585878743418
ZI,1.5430224345658496
TI,2.436615035911175
OD,4.603408029878618
SN,1.8045292597246805
LO,0.7000648013588774
GR,1.1266024311601825
UG,1.5705274472061017
ES,1.7852477178535644
GT,2.0092314849532684
NU,1.6982021353998953
BL,1.6147495413080453
GH,1.496294462990676
ML,0.9836588791012384
IV,2.13332410167113
KS,1.4799328926764392
BU,0.7736811973776687
BO,0.6552090764655
JM,1.363997286784147
CD,1.608790199494847
CY,0.9115497372444693
GJ,0.9426694513005507
ZA,1.366357581260534
SZ,1.3476516716446878
DJ,2.0157632303151436
FP,2.0104585030489237
LY,1.518686043614198
TS,0.7093031172232902
SY,0.7888044145410595
RO,0.8507224076388779
KZ,0.8081833122721491
MO,0.8084035891358862
UZ,0.692570444078395
MD,0.8279057859703024
MZ,1.0656699139086614
NG,1.3381207446808514
PM,1.5269145127660413
CU,0.838098565152502
CG,1.5483514776463063
JO,0.6981437857461684
HA,1.8809592529197048
LH,0.7128160047589296
GG,1.4554376799413964
CF,1.513490598991556
EN,0.7074727793918567
MC,0.7241976318669776
KG,0.6520203559888839
RQ,2.0203962429361666
HO,1.9693379422509016
EI,1.1438519939238925
WZ,1.4393926226342215
OS,1.0789285225115937
CQ,1.9863137933877484
NH,1.2081749049429658
NP,0.9370190168473156
AJ,1.5502464716771043
AM,1.0946251339005444
HK,1.0923295722005675
KV,1.7842982665711027
MJ,1.5695911455379283
LG,0.6963665914735676
MR,1.613119818175998
SE,1.436957503386684
BX,0.35065663115792817
EC,2.1551862955032117
YI,1.3561260874760208
VQ,2.0793847410331447
TO,0.6935633542481359
LA,0.6376978316949036
MH,1.6803000132749237
GY,1.4058305891163805
NZ,1.1128740218694348
MK,1.2870755305867665
SI,0.40413016221755543
TD,1.6240381109327424
MN,1.2619108606557377
MA,1.2602794411177645
VT,0.734234188468377
CT,1.6100786410821015
DR,2.3016831308840837
GB,0.8962566256730425
SV,3.686813186813187
MG,0.47494634001924363
BC,1.5714309737837526
CS,1.2393132220795893
MT,2.553396468383151
IC,0.813056255247691
BF,0.9380101404704513
UV,0.6482091456719784
LU,0.6199217894000898
OC,1.9202879649433982
FJ,1.281401795298253
BT,1.2393864130949
BN,0.8112255780378274
UY,0.471545011246273
CN,1.6680588125947322
WA,0.8049975313029084
MF,1.0416666666666667
PG,1.4766524520255864
SC,2.487577639751553
AC,2.0330465562945443
TP,1.1330453707947705
LT,1.3230779785985942
GI,3.740894715364211
BB,0.7711840562719812
BP,1.0376704545454543
WS,1.2425502742230348
JE,1.2554916732751784
WI,1.1001015956493159
GA,0.9183954450318907
BH,0.8204720233359852
GL,1.1961332684824901
VI,3.4529411764705884
CM,1.590229280659239
PU,1.697185185185185
MP,0.2867651976192068
MB,2.3860533041255936
AY,0.935672514619883
CJ,1.481831831831832
RN,0.3269230769230769
NE,3.646035805626598
NR,1.9569615384615384
RM,1.1853054567022538
NC,1.3691231845078
EK,1.2656297651723085
NS,0.8240740740740741
JQ,5.0
FG,1.401002506265664
TN,1.2110467098533924
GQ,1.2488603398259428
KT,2.0
VC,0.684033613445378
LS,1.3679245283018868
CV,0.5943204365079366
AQ,0.8695652173913043
GP,2.1743444365698084
KR,0.8471596998928189
ST,1.645021645021645
DO,0.8965517241379314
GK,0.45057471264367804
RE,0.7465437788018434
AV,0.4770186335403726
AA,0.75
NT,0.6578947368421052
WQ,10.0
SH,0.45714285714285713
SM,0.059880239520958084
TV,1.0909090909090908
PS,0.3070175438596491
