AS,88178,19323,211963,1093447,101985.49999999811
CA,76188,17497,171632,776836,94654.79999999864
CH,112551,25257,335123,1652615,129088.99999999697
US,1130033,297893,2943189,11699077,1673574.7999996864
UP,158546,45466,581408,2152404,253296.9999999978
AF,39291,13850,223152,514175,98644.39999999906
SF,43375,14850,143154,387035,93763.79999999971
GG,3220,709,5151,21584,3854.9999999999986
FR,45169,10681,119510,516835,59935.6000000002
UK,120408,30498,277574,1170660,166227.8999999953
SZ,14339,2970,27817,142889,15456.09999999999
IT,24618,4933,54407,284643,26210.50000000011
IN,109615,36568,301604,970395,189641.09999999762
EI,30008,7168,54890,240802,41226.90000000017
VM,19072,3189,30825,194109,18605.700000000037
JA,40763,7851,105150,515970,40922.20000000009
SY,59878,24926,312477,741532,181012.79999999833
PK,72334,23643,217124,659591,147022.29999999824
GT,2514,682,7501,34550,4191.600000000001
ID,17352,3757,35742,164343,20207.700000000044
RS,190106,60030,931576,2823206,330597.60000002064
AE,12022,2210,24207,153399,11247.899999999992
TU,46069,17725,211930,475391,103054.5999999984
RP,43386,11707,86189,336110,64870.59999999988
HK,3955,832,9438,39648,4288.199999999999
OD,7079,2304,34191,120349,15445.399999999998
KE,20697,6335,61058,186120,35192.20000000031
BN,928,171,962,8159,965.9999999999999
NZ,22155,4215,42282,219795,22844.200000000033
AM,13198,2942,27505,127466,18074.600000000006
JO,12462,3259,26564,109440,20961.50000000004
KZ,4146,540,8814,50618,2795.9999999999995
ZI,11155,3140,28715,108662,15737.299999999954
BE,15686,2351,24618,207112,12415.599999999964
TH,18863,5176,69845,243143,28992.60000000009
NL,15771,2331,71996,301194,12666.099999999999
MY,73729,13473,200446,1496101,66166.80000000025
MX,19503,5900,60163,194848,37418.900000000125
MU,5704,689,13073,82343,3483.4000000000015
BR,7380,1451,14283,74434,7757.6999999999925
CI,6179,1258,12689,61482,6913.9999999999945
AR,4993,964,8584,45161,4998.3
GM,41150,8010,96911,543311,43270.000000000175
CU,7731,1785,17761,77275,9336.499999999993
LY,17569,7447,130234,309436,52443.30000000006
NP,8908,2150,18848,90488,12225.30000000001
LA,1290,180,2846,15909,939.1000000000001
AG,3736,1340,23903,53790,8577.499999999993
SN,9613,1688,17434,106675,8662.499999999987
PL,11230,1984,19702,144884,11406.299999999988
SA,25064,6380,76077,324968,33273.80000000013
EG,43329,18750,288308,618033,112948.49999999942
OS,4544,1084,8616,40547,6627.499999999984
UG,11524,3150,32996,111342,16936.100000000013
GA,2296,395,8928,35552,1876.0000000000002
ZA,6400,1630,10438,45000,7771.299999999981
BA,6903,2544,42348,84856,13839.100000000006
BB,2020,325,7924,47263,1480.5000000000005
BU,7094,1320,20827,107422,7494.099999999985
IR,50127,12503,149323,535705,69266.40000000029
IS,81399,28213,273409,746154,176513.2999999975
IZ,21983,9685,135217,283887,72529.69999999997
SP,16394,3895,46401,177633,22599.10000000003
KS,20242,5439,74566,247266,32395.800000000334
TZ,2753,473,3164,19169,2485.3000000000015
CE,15052,4380,46266,146237,22928.500000000036
YM,7868,3526,55568,104745,26905.700000000023
MZ,1798,384,6577,17194,2462.7000000000007
BG,10111,2950,27106,84684,17318.200000000033
NI,51317,16553,140590,410308,99896.89999999778
MG,1559,160,1524,20569,942.4000000000002
MR,777,271,3254,11884,1900.7000000000003
RQ,3949,938,6477,29359,4547.899999999998
NO,6860,1492,15190,79796,8332.599999999988
KN,13404,5309,102366,225268,33197.8000000004
MI,2766,654,4716,21541,3012.3000000000006
SU,14956,4851,56174,172241,31457.30000000011
NS,435,112,2331,6891,530.5
LE,21416,8369,88281,202304,62272.00000000004
UY,1460,224,5145,21934,921.1999999999999
RO,4840,905,8141,47612,4717.299999999995
WS,1164,183,1237,8076,973.6
HU,5454,1145,13211,50809,5887.199999999997
BM,6858,1802,21116,75516,10166.699999999983
SW,7585,1888,21149,83544,12122.499999999987
SO,11400,4245,53791,119979,31116.80000000013
UV,548,102,2425,7697,484.8
PE,4580,1014,11013,45943,5975.2999999999965
WE,5169,2170,12262,29063,15336.999999999998
TW,10553,2562,26890,101965,13620.29999999999
CQ,9946,2956,25840,89849,13644.999999999975
TO,408,132,2391,8571,642.4000000000001
GR,11269,2600,27010,115529,14059.399999999996
AL,1735,555,6637,25977,3253.0
MK,1026,212,1639,7486,1206.2999999999997
VE,12939,5313,61853,135007,30941.4000000001
AJ,9534,1828,13156,71129,10707.400000000003
BF,4367,753,4714,31016,4099.100000000003
ET,6553,1470,18809,97015,8510.89999999999
CT,4192,1456,19438,56231,10517.499999999976
HA,3443,539,6641,50332,2627.600000000001
EZ,5589,1216,25096,126600,6201.9999999999945
WZ,1804,563,13133,35347,2475.5000000000005
CY,5748,1232,15214,54681,6573.199999999999
TD,4340,1006,8879,36882,5650.999999999998
JM,5701,1392,14653,55905,8038.699999999994
FJ,4091,668,6456,41345,3690.000000000003
QA,11640,3081,52295,205757,13920.999999999993
GH,14227,2943,20720,113673,14206.099999999962
ML,2538,740,17087,47202,5018.099999999997
HR,2528,733,8353,23618,3657.500000000001
LI,3235,609,6077,32798,3379.300000000001
CM,2462,612,7763,30007,4052.4999999999995
GZ,1736,851,6416,12630,6069.599999999998
KU,8311,1727,40653,181333,8793.69999999999
GQ,2463,554,4551,28699,2865.2999999999997
BT,966,84,705,10949,466.4999999999999
CG,1121,401,2955,9202,2657.9000000000005
CO,5319,1459,15978,57488,8664.899999999983
MV,1782,421,6638,23132,1725.0000000000002
GY,2036,562,4995,18449,3352.600000000001
RB,3214,1020,11625,32499,5927.299999999995
AU,8255,1478,13402,83419,7876.999999999995
BH,1906,541,6961,23973,3288.6999999999985
CB,6059,1793,18487,65155,9947.09999999999
ST,94,23,142,556,117.5
TI,3347,553,6996,30876,3422.8
RM,920,140,1203,9024,743.5000000000001
DR,2067,446,3781,24166,2297.0
BC,1292,243,1688,12386,1242.3
MO,4993,1293,18833,69088,7196.899999999999
MP,909,157,1328,10109,707.2
SL,2817,539,7082,36710,3155.399999999999
AO,2216,381,9668,27823,2083.6000000000013
PP,2583,458,8572,39758,2379.1000000000013
GV,2085,395,6708,36377,2210.200000000001
SG,1444,268,4291,21154,1463.5000000000014
BD,1100,164,1139,11775,926.3999999999999
BL,1542,388,3634,14317,2041.8
BX,3938,606,6370,56348,2893.8000000000006
IC,1319,218,3810,14800,1088.3999999999999
MT,5270,1166,11024,48507,5503.699999999997
UZ,2125,459,4569,20487,2797.800000000001
CD,1951,593,5253,16962,4145.299999999999
MC,286,47,432,2038,263.5
IV,1252,268,3766,13483,1322.7
GJ,325,58,375,2853,277.20000000000005
LT,410,45,2136,11901,282.6
KG,2895,563,5231,26773,3173.6999999999994
CS,1541,271,1944,14850,1366.9
ES,1906,645,7794,21902,3685.9000000000005
NG,1397,343,6973,20755,2099.000000000001
DA,4015,956,7426,40218,5748.199999999998
DO,87,14,100,746,45.8
GL,694,94,1034,6342,520.1999999999999
CF,2291,714,8955,29939,4780.199999999997
VQ,414,103,686,2888,493.09999999999997
FI,3668,569,5714,32822,2742.500000000002
FM,2308,438,2710,19736,2212.2000000000007
VI,71,14,88,456,74.8
PU,164,37,955,1889,199.80000000000004
KV,1997,729,8133,21785,4120.100000000001
DJ,906,220,1693,6857,1710.5000000000007
VT,1337,171,2151,9543,781.1000000000004
PM,2737,814,9741,30674,3857.400000000002
SC,65,11,70,390,50.5
PO,3113,527,4811,30773,2972.8000000000006
LH,4403,743,7701,64300,3757.300000000004
LG,2355,510,5111,26881,2583.6000000000017
WI,352,58,535,2905,329.0
MN,349,59,461,2353,311.3
RW,4520,1485,13627,44992,8980.899999999989
NU,1299,352,3859,12264,1575.1000000000004
PA,649,226,5458,11582,1556.2999999999997
LU,1500,177,2107,27027,797.9
TV,76,2,58,432,6.0
BY,914,325,4182,12452,2091.100000000001
RI,3328,908,11923,43331,4680.199999999997
TX,1237,231,3765,10315,1501.5
TS,4602,1078,14872,75667,6992.399999999999
JE,2726,686,5671,20529,3634.599999999999
VC,265,48,381,2024,311.3
CW,52,7,214,768,31.9
NH,568,29,185,11377,158.4
TP,18,4,12,69,32.0
WA,3682,855,6140,34902,4619.100000000002
EC,1965,490,5743,27833,2510.900000000001
BO,4966,836,7718,38424,4435.299999999997
LS,174,74,795,2056,355.99999999999994
SI,648,87,972,6612,419.8
CJ,782,94,923,6814,481.8
MA,796,59,863,11901,331.20000000000005
AY,383,48,408,3149,247.3
ER,773,195,1538,5308,1096.8
GK,119,13,94,967,90.5
SE,473,50,500,6044,266.0
LO,1969,486,5794,22842,2564.5000000000005
CV,115,15,45,664,68.4
HO,1265,372,2321,8780,2302.500000000001
NE,22,3,18,111,29.5
EN,3028,544,8508,39284,2779.5999999999976
MD,3225,704,10512,40965,3784.6000000000026
TN,428,52,299,2336,282.70000000000005
BK,906,297,2942,7512,1777.8
GI,170,44,241,974,206.9
KT,96,14,242,893,65.0
TT,452,80,358,3271,424.89999999999986
BP,336,17,104,2389,80.80000000000001
RE,43,7,26,263,60.5
FG,35,20,179,460,106.0
OC,1423,306,2897,14948,1425.0000000000002
FK,1,0,0,10,0
NR,285,79,685,2341,342.90000000000003
EK,221,44,379,1955,218.29999999999998
YI,136,55,380,806,331.0
PS,197,43,291,1492,175.5
AQ,79,17,153,807,72.0
NC,147,10,27,635,50.0
MJ,346,75,447,2728,338.0
AC,153,37,1493,3584,112.4
GB,330,25,251,2763,108.9
PC,16,2,12,60,8.0
FO,127,17,70,903,95.0
PG,16,7,41,111,61.1
AA,145,21,259,2418,88.0
NT,5,5,10,10,23.0
CN,78,14,109,1001,83.0
MH,97,13,72,604,52.0
AN,86,1,8,1515,2.0
IM,25,3,10,103,25.0
TK,8,0,0,50,0
SV,20,0,0,128,0
FP,28,8,40,200,65.7
MF,46,24,228,462,138.0
KR,189,6,49,1039,18.4
TL,12,2,10,95,10.0
AV,101,6,60,565,34.0
IO,8,2,6,88,8.0
SM,43,2,20,341,14.4
RN,3,1,2,22,2.0
PF,1,0,0,8,0
HQ,16,3,136,320,26.2
HM,1,1,10,10,4.0
BV,2,0,0,14,0
MB,18,5,25,88,25.5
NF,2,0,0,15,0
GP,11,3,28,80,15.0
SH,2,0,0,2,0
