ET,7682,1688,15902,66878,9868.999999999995
MX,30995,8957,102389,350746,55525.00000000007
IN,114100,34740,299474,1030814,187602.49999999945
AM,11363,2371,15193,98291,14555.100000000004
AS,78774,19418,169964,701351,106237.29999999831
US,1174708,309937,3034022,11525193,1754458.6999996428
EG,36428,14700,189919,413472,89161.79999999933
AJ,11125,2180,13768,81768,14274.700000000006
IT,28643,7405,75676,294924,38866.80000000012
CH,82636,19064,214904,877139,96599.0999999981
NZ,19097,3843,31250,168398,19865.600000000013
RP,39784,10382,65885,253451,59503.40000000006
CQ,9335,2794,22356,78940,12951.699999999984
NO,5644,1307,11736,49339,7519.000000000001
YM,8840,4003,54254,107356,29918.900000000056
IZ,24702,10540,151995,297741,81786.49999999953
ML,3516,899,13582,45341,6179.399999999992
SI,625,94,803,5275,504.09999999999997
RS,82660,25446,324217,911033,142588.09999999707
GV,1005,261,2919,9019,1508.6000000000006
FJ,4352,597,4498,35199,2992.4000000000005
FR,44053,10105,102340,432089,58394.700000000186
UK,116967,31124,260445,1003904,171299.59999999433
CE,13360,3632,37918,121697,19546.600000000028
UP,70424,22933,414176,1149096,135961.09999999535
IR,55441,13502,131406,555996,76694.39999999994
JA,36282,7615,78054,357941,38337.300000000214
IS,70735,24000,194651,541515,150263.79999999842
SY,61076,23210,297585,694339,158109.69999999765
GM,43178,8476,86270,433137,46658.800000000265
MY,27932,6995,63146,280420,35263.30000000025
MU,3947,425,7207,42298,2005.1000000000008
LE,19720,7435,74868,177811,51203.300000000105
TS,5473,1451,15797,49235,10365.599999999991
AF,40209,12290,138852,424807,81353.19999999911
UZ,2240,519,4205,14718,3092.4000000000015
SF,40599,12820,91698,298302,78474.99999999974
KE,20461,6316,59616,174487,34450.7000000003
SG,1588,378,4521,16626,2012.3000000000006
AU,8094,1233,14239,80985,6547.599999999988
BE,10783,1730,19328,122728,8773.899999999987
BU,6599,1377,12525,57819,6900.599999999993
BG,11392,3832,35621,93441,23692.400000000078
BA,6996,1814,26787,74036,11244.399999999992
BX,1759,429,2797,11693,1673.900000000001
TH,22014,8208,168042,353051,48577.10000000028
ID,25731,6222,55855,229515,33306.900000000365
CA,68319,14982,133430,615036,80599.59999999944
SZ,22269,4984,59928,260143,26195.400000000078
TW,9549,1371,10262,85234,6850.0999999999885
WA,3991,1107,5929,26195,6746.799999999989
