BL,1421,340,3842,13466,1980.7999999999997
BT,823,109,741,5564,587.6
GK,110,19,97,761,123.20000000000003
MK,1625,432,4286,15671,2117.3
CF,1972,553,5259,16469,3668.6
MA,789,122,1104,6692,653.4
VT,1238,163,1092,10539,782.9
IV,898,225,2937,9555,1194.2999999999997
ES,1413,483,2960,9074,3086.3
HO,1576,572,4064,12110,4169.800000000001
SV,55,7,30,602,32.0
CJ,627,124,662,3944,589.5999999999999
SI,908,176,2472,10015,822.7999999999998
DJ,883,139,731,5079,977.5000000000001
DO,132,34,212,831,112.7
GL,540,84,610,4685,513.4
VQ,473,130,967,3625,711.5999999999999
IC,1221,224,2355,10195,1103.2
TS,5020,1251,11132,39546,7939.3999999999905
NG,1286,336,3247,9799,2068.2000000000016
OC,469,57,342,6881,313.09999999999997
GZ,1410,560,2821,7611,3938.900000000001
AY,352,55,398,2915,337.5
JE,2612,636,4891,18405,3495.7999999999993
KR,101,18,124,712,128.0
NH,101,10,63,601,40.5
LH,3374,607,3838,25932,3592.699999999986
WI,596,89,697,5695,416.9
GI,470,71,729,3455,366.6
MI,2357,518,2959,14770,2672.1
CW,107,3,16,754,11.4
PS,262,47,369,1825,248.1
TI,3152,446,2423,18706,2539.7000000000007
TX,2575,205,1168,14799,1067.4
BY,898,230,2389,8128,1387.9999999999998
VC,159,28,212,960,189.4
AA,201,52,437,1436,227.0
GB,503,32,179,7346,202.7
SE,368,47,258,2439,313.3
AV,131,12,88,686,66.4
AN,38,4,10,241,20.0
BP,1001,147,1446,9643,844.8999999999996
TO,230,41,294,1904,226.9
RM,452,112,1058,4772,478.0
CV,93,8,32,547,57.0
TT,466,50,241,2548,295.0
FO,78,5,25,447,28.0
GP,24,0,0,190,0
FG,121,8,48,812,26.0
NC,85,17,61,510,87.60000000000001
PU,576,99,579,4427,430.5
SC,43,1,6,249,2.0
LS,208,85,846,1677,653.0
NS,127,14,110,838,68.5
ST,97,21,146,634,92.00000000000001
TK,10,1,10,41,9.0
RE,152,34,194,823,228.0
TV,48,3,32,255,11.0
YI,53,34,350,507,161.50000000000003
FP,36,5,24,219,19.0
GJ,296,70,385,1632,447.29999999999995
CN,26,5,24,142,19.0
MN,286,53,328,1759,249.0
MF,19,4,15,67,19.0
FK,7,2,8,21,20.0
VI,35,9,132,697,61.0
NT,4,0,0,38,0
AQ,79,27,220,572,145.8
TP,34,3,5,120,6.0
IO,21,1,12,88,5.0
SM,22,7,46,139,25.0
IM,84,8,194,748,47.800000000000004
MB,55,3,15,270,19.5
PG,16,3,11,123,15.4
PC,15,3,12,54,15.0
SB,1,1,5,5,2.0
RN,10,2,20,44,14.5
TL,2,1,5,17,2.0
NE,22,4,61,296,22.0
HQ,1,0,0,5,0
SH,7,1,4,40,10.0
WQ,5,0,0,24,0
PF,4,2,2,6,20.0
