BX,2830,934,13293,25536,3527.9000000000015
NO,5444,915,7454,44831,4576.499999999998
PF,125,65,406,800,275.5
BM,6184,1779,11799,39579,10864.89999999999
SI,662,128,866,5545,597.8
NL,9776,1963,43111,119231,10586.899999999985
WE,10972,5638,37979,74023,38462.70000000012
EN,1724,245,1484,10917,1328.3999999999999
WA,3827,898,5170,25443,4919.799999999997
CQ,9224,2679,22860,82192,12894.49999999998
ES,2218,571,4049,20178,3805.199999999997
FI,3619,577,4485,27703,2913.6000000000026
JE,2338,501,3742,17073,2752.7
MI,2533,537,4012,18678,2579.4000000000005
CT,2277,804,10356,24974,5843.7999999999965
LT,344,58,685,3673,337.2
UY,874,173,1377,6724,805.1
RM,384,122,1246,3892,868.3999999999999
BC,1623,285,1778,10873,1390.4000000000005
AA,97,33,353,755,175.4
GQ,2484,544,4241,22029,2998.1000000000004
BA,4831,998,8777,41653,5545.399999999998
CY,4196,702,4918,27963,3743.8000000000025
JM,5596,1284,9631,49374,7373.199999999993
SP,17505,3768,34870,153886,20757.200000000055
LU,4311,828,6442,33650,4030.3000000000047
LA,1275,243,1636,8456,1562.3000000000004
MN,520,147,957,3816,961.6
RW,4222,1222,11261,31808,7398.0999999999885
RI,3359,739,5370,24388,4029.7
TZ,3373,570,3805,21062,3075.6000000000013
HK,5277,1365,13932,48746,6775.09999999999
MC,305,35,261,1846,146.4
TD,3640,902,5596,22313,5664.199999999996
CG,931,293,1882,7213,1833.4000000000026
BP,337,22,150,2277,120.2
AM,11533,2233,13917,92668,14417.39999999999
BU,7460,1508,16244,87251,7520.599999999993
BB,1883,313,2476,14830,1561.1000000000001
RO,4919,1020,8000,36991,5102.199999999997
MT,5401,1330,8890,38459,7306.299999999988
CD,1870,500,3743,12945,3084.299999999999
GY,1633,418,2331,10198,2491.6000000000004
OD,5501,1439,11430,40306,9222.199999999997
NS,154,21,96,1058,115.0
CU,8907,2154,19517,86741,10974.299999999994
BO,4009,623,3934,24893,3225.6000000000026
WZ,1837,559,3713,12297,2501.400000000001
SL,2596,482,4174,20595,2560.4
PO,4502,784,6909,34913,4654.499999999999
LG,1868,301,2315,12063,1770.5000000000025
AJ,10341,1767,11053,71218,10442.59999999999
EZ,4356,850,6763,28831,4250.4000000000015
BN,1379,295,1820,8647,1481.1000000000001
UV,1156,259,1965,9375,1438.4
BH,1672,463,2912,11310,2591.400000000001
BD,868,106,1004,7111,530.3999999999999
BL,2137,409,3468,17711,2360.5
BT,3601,254,2074,52169,1206.2999999999997
CO,6755,1477,12837,65348,8703.499999999989
GZ,2240,1049,6908,14266,7807.599999999989
RQ,4069,846,6088,29513,3943.8000000000025
CI,3856,979,9180,31103,5243.699999999998
CN,171,30,155,1056,167.4
SG,1437,245,2231,11696,1261.1000000000004
GH,11856,2371,17777,87906,11572.699999999979
SE,788,72,408,4835,394.5
PM,2133,561,5810,17774,3380.8000000000006
GG,3143,575,3336,16126,3246.1
DJ,1327,233,1392,11124,1597.6000000000006
GL,345,35,213,2348,191.7
AG,3392,702,5274,26902,4435.099999999999
FM,2675,548,3204,24729,2990.8
PE,4504,1014,7463,33982,5293.7
AY,294,60,865,2810,274.4
GT,4093,941,6838,35930,5608.199999999997
ML,3523,1006,11743,38540,7228.399999999984
MR,1705,434,5309,16184,2373.0
RB,3688,1010,7381,24156,6294.5999999999885
GB,432,32,490,3760,177.00000000000003
FK,3,1,10,24,10.0
OS,1770,433,3319,12832,3046.0999999999985
GK,172,24,103,981,153.9
GV,1239,275,2359,10579,1551.3000000000018
LO,1474,366,2886,9658,2146.3000000000006
TS,3554,946,8378,28329,5469.1
NG,1561,487,3175,11371,2448.3
PU,364,24,162,1740,138.0
VQ,421,117,975,3970,693.1
KT,391,116,1430,4537,767.0000000000001
HO,3547,1095,10197,30961,7012.099999999995
UZ,3750,1270,12799,30663,9651.5
RE,141,6,38,804,21.0
MV,1321,147,1000,9389,731.2
CF,1827,600,5780,14450,3989.600000000001
IC,1115,148,1176,8488,773.3999999999999
HU,4627,1129,10105,35298,6580.199999999994
KG,3173,534,3223,18703,3000.8999999999996
LI,3507,680,4888,25128,3493.9000000000015
LH,2595,473,3505,17857,2610.2
MD,3400,440,2083,25043,2648.200000000001
MA,547,90,438,4132,474.6
KV,1665,563,5659,13981,3417.599999999999
AO,2026,217,1466,12941,1260.8
MK,1138,199,1202,6870,1026.8999999999999
MG,1440,284,2803,12683,1512.0
MZ,1512,377,2455,9785,2574.6
NU,673,119,645,4325,699.9000000000001
WS,1158,176,926,6847,904.9000000000002
TN,553,157,1306,3982,882.0000000000001
VT,534,128,2507,4862,549.0
TI,4421,1009,6451,27024,5491.900000000001
BY,1087,233,2709,8708,1451.0
GI,284,35,235,1799,166.5
CV,66,12,62,533,65.2
AL,3114,996,10686,30193,7228.099999999993
EC,1378,312,2391,10502,1663.7000000000012
AC,371,117,1071,3639,780.0000000000003
NE,119,6,44,1152,40.0
TT,198,48,424,1518,253.5
OC,175,18,78,1062,110.0
DR,1950,496,3714,14559,2105.3000000000006
TX,3254,628,4789,22486,4393.3
IV,809,243,2293,6116,1376.8000000000004
BK,1526,562,5437,11313,4274.399999999997
NC,38,4,44,313,24.4
CS,1207,185,1015,7427,1034.0
ER,912,244,1631,5741,1362.5
YI,48,14,76,247,84.0
KR,245,64,425,1526,361.0
MB,33,1,2,152,2.0
MP,500,43,251,4457,241.5
LS,229,57,369,1737,374.0
CJ,545,90,483,3144,444.9
MJ,271,61,422,1966,353.49999999999994
NR,390,122,1550,3812,648.9
WI,184,20,58,1094,80.9
PA,786,141,763,5706,756.6000000000004
TP,107,10,42,857,37.199999999999996
AQ,92,16,101,710,83.7
FP,67,6,9,325,20.0
PS,217,43,404,1641,183.3
PC,14,3,20,114,19.2
CW,56,5,235,693,22.0
TO,303,60,409,1854,334.20000000000005
GJ,391,63,307,2473,407.29999999999995
EK,1354,81,653,11252,354.7
AN,47,5,32,450,21.8
FG,19,2,20,116,10.0
VI,106,17,72,519,96.4
NH,214,17,120,1255,119.8
MF,4,1,1,13,5.0
TV,35,2,13,125,8.4
SH,4,0,0,7,0
ST,96,17,116,537,90.0
NF,12,1,4,92,4.4
SV,48,6,35,426,28.5
LQ,3,1,8,34,4.0
FO,39,11,156,541,60.5
SM,139,25,133,878,95.7
GP,13,0,0,68,0
TL,6,0,0,26,0
VC,149,15,45,671,82.0
AV,157,23,115,948,107.7
PG,49,24,128,237,97.5
RN,23,3,15,263,10.5
IO,10,2,4,37,18.0
WQ,5,0,0,22,0
TK,13,1,1,67,5.0
SC,15,8,56,155,51.5
IM,25,2,12,148,10.0
HQ,11,2,2,32,20.0
