MC,1571,164,2455,16507,810.9999999999998
MJ,327,74,733,2748,451.7
CD,2590,643,4967,19784,4009.099999999997
RE,112,10,60,708,46.6
TL,115,3,26,421,13.8
ES,1682,526,4001,12894,3339.0000000000005
TI,1720,250,1465,9728,1432.0000000000002
NU,2118,518,5620,21967,3021.8000000000006
LT,782,90,538,5513,494.79999999999995
AO,2248,363,2143,15923,2060.8
YM,18974,8116,105694,230459,63258.90000000004
AL,2096,544,5120,17370,3348.900000000002
CY,4247,833,6104,33050,4523.0999999999985
AC,268,28,187,1399,150.5
KT,344,85,836,4259,371.69999999999993
MP,766,102,1218,7847,417.79999999999995
RI,3189,646,5503,23892,3625.8
BD,718,111,1221,5355,582.9
BT,3006,781,12671,37455,5296.499999999992
MZ,1748,346,3023,13520,1871.4000000000005
LU,2603,521,4525,28299,2544.6000000000013
VQ,375,117,1694,4396,575.9
HO,1785,550,7517,18862,3447.9000000000005
MR,1050,280,4152,10143,1496.5
BK,1309,616,7972,16042,4204.299999999999
CS,1211,231,1425,7392,1397.1000000000001
DJ,1411,347,2298,10956,2508.3
EC,1965,441,3903,15101,2517.6000000000017
PM,2466,581,3750,24395,3521.899999999999
GJ,329,89,666,2166,559.0999999999999
ER,1049,292,2310,8586,1529.9
LG,1793,287,1806,10752,1684.6000000000008
GT,1535,419,3571,12908,2543.000000000001
OC,380,76,866,2290,539.9000000000001
LO,1032,232,1456,6442,1240.7
YI,89,28,142,434,110.0
WS,910,159,1156,6156,888.9000000000002
FO,26,1,10,166,5.0
IC,1683,252,1859,15027,1294.8999999999999
WI,354,97,510,1812,423.59999999999997
MA,809,187,2511,9802,948.8999999999999
MK,1833,324,3059,15588,1769.3
NR,304,87,806,3588,395.29999999999995
PS,310,76,478,2423,463.5999999999999
KV,1003,242,1712,7504,1361.6000000000004
VT,1839,351,4957,21312,1451.9000000000003
AY,416,49,308,3163,227.3
BL,1237,348,2523,8992,1840.8000000000002
MN,432,78,414,4806,407.79999999999995
MG,1083,220,2235,9361,1407.5000000000002
GK,158,21,163,1325,80.4
AQ,100,35,703,1154,183.0
DQ,1,0,0,2,0
ST,154,15,120,1156,85.8
FG,81,10,97,727,83.0
CN,231,18,484,1393,102.8
VC,177,40,319,1105,268.7
SC,69,6,40,408,24.5
MV,1656,251,2871,17661,1218.9000000000003
GI,288,94,455,1915,628.9
PC,24,4,12,163,19.0
PU,112,33,217,1092,190.0
NF,11,2,20,98,12.0
PG,15,5,38,339,38.4
TV,99,5,42,608,13.0
LS,90,16,134,443,79.5
AA,91,8,40,531,57.5
GB,334,103,1573,3605,666.4
MF,18,1,1,105,2.0
NE,11,2,42,152,9.0
SM,25,0,0,215,0
TT,544,173,2846,6366,949.9000000000001
FP,65,17,182,423,104.4
AV,47,6,39,246,47.0
NC,103,3,14,404,16.0
EK,243,30,230,1880,119.4
CV,149,25,376,1533,170.3
NT,8,0,0,44,0
TP,15,1,10,71,2.0
GP,2,1,3,8,2.0
MB,96,1,3,673,4.0
MH,61,17,112,372,120.0
SV,21,0,0,118,0
VI,38,7,82,1182,37.5
IM,113,58,356,1188,548.3
AN,119,6,27,889,35.0
FK,17,0,0,93,0
WQ,10,5,22,56,50.0
TK,5,1,1,13,4.0
IO,29,11,226,449,77.0
PF,6,3,4,28,18.0
HQ,1,0,0,10,0
SB,5,2,2,13,20.0
SH,2,0,0,20,0
