US,1546374,440811,4984650,16650233,2624046.499999481
JA,37818,6660,63238,357827,36395.70000000024
BM,12741,3049,32954,141960,18461.299999999977
BR,12571,2911,26554,108281,16248.599999999982
TZ,5685,930,7151,42146,4670.200000000005
AF,39214,14033,203184,480870,109764.99999999904
SF,40421,11786,83739,294043,69593.10000000006
UK,170904,46310,423249,1538561,266804.29999999376
IN,164029,43634,404685,1625603,238609.4999999988
RP,51229,14191,82649,315217,83117.49999999911
HK,12297,4637,75325,151218,28121.900000000078
CH,125330,23733,267995,1413288,120991.89999999717
CF,2579,930,9866,22107,6249.699999999998
GM,50703,11109,105672,470378,64862.100000000275
AE,16098,2122,16056,124714,11009.599999999988
RQ,5462,1193,8818,41372,6111.099999999995
CQ,12766,3571,33912,119394,17003.399999999994
HU,6260,1588,12875,46191,7852.099999999997
UV,9843,2387,37004,153137,14199.799999999974
NI,103212,34172,314710,837268,204636.5999999985
EG,37429,14641,207480,447461,92539.89999999925
IZ,69321,27611,367287,854473,214535.19999999838
MX,38127,14759,181634,417752,95941.7999999989
PK,89967,32432,296233,785818,208379.499999998
MK,1172,229,1579,8926,1155.3999999999999
NZ,29645,6050,53429,254327,34132.9000000002
BG,21112,7490,70179,182089,45156.00000000006
QA,12418,1776,16103,97559,8442.499999999989
RI,2903,631,4737,21240,3215.400000000003
NO,6690,1180,10528,51344,6280.799999999998
TU,54806,13895,128699,564225,81583.79999999961
AG,4683,1069,8463,42481,6929.799999999989
AS,126160,27063,249137,1292952,150510.4999999957
VM,19774,3814,28965,142460,24202.60000000014
BY,775,153,1184,5459,940.8
SY,62417,25797,313919,721261,191069.7999999978
RS,91570,25827,293669,939368,141970.89999999458
BF,5288,1106,7370,45563,6740.4
BH,1690,405,2879,10813,2491.9000000000005
EI,34710,8709,63396,262887,48023.80000000026
SZ,15191,3708,34036,150456,20425.200000000033
CA,104079,26094,238293,932933,151056.7999999965
PO,4560,1014,13789,49985,5458.699999999997
MY,35100,9178,88829,310503,49872.80000000025
KS,19730,4412,73121,214106,23314.600000000155
MG,1347,313,2579,9425,1569.7
CM,2984,790,7668,24567,6171.199999999995
PL,9109,1935,21459,86868,11172.8
IT,26041,5528,49020,235092,31577.70000000016
DA,6161,1272,11343,46445,6871.399999999991
DR,1703,480,3833,13557,2509.100000000001
WE,8276,4248,30400,53868,31573.40000000015
NL,12840,2676,28410,123502,15681.099999999988
CB,7847,2356,18899,62911,12831.200000000004
ER,1130,262,2027,8577,1637.9999999999998
SP,22231,5486,56324,216561,28576.300000000134
CY,6420,1239,8941,50500,6762.799999999989
FI,3961,683,5650,31714,3191.3999999999996
LU,3247,615,4905,25185,2617.7000000000007
FJ,7322,770,5414,70030,4171.5
ML,3590,860,9148,50591,6453.799999999992
PE,6599,1487,13712,57476,8890.999999999984
IS,117197,49103,633268,1286758,324288.20000001596
GH,18646,4062,31938,154782,19630.8
GV,5069,616,5192,62793,3201.300000000002
CE,16535,3838,34945,151014,18416.800000000003
BC,3149,668,5619,24384,3230.6000000000026
SA,25098,6834,74025,237715,40489.20000000022
IR,57725,14105,162498,662112,83049.59999999944
GZ,2871,1215,8295,21723,8914.39999999999
SN,12548,2217,19762,114647,11209.300000000003
ID,20949,4509,34752,158703,25536.60000000014
GY,1850,563,3855,12811,3106.700000000001
RO,6718,1662,18358,75645,8352.599999999982
GQ,2152,423,3186,17074,2099.4
IC,1748,338,2643,12527,1758.600000000001
LY,12861,5021,68751,166511,35428.60000000015
KN,14426,3156,47099,241613,15502.799999999977
EZ,6230,1287,11396,46254,6306.699999999991
FR,54324,12890,127507,513450,77278.09999999938
GR,14724,3891,35346,123554,23435.80000000002
SU,12450,4176,46285,116141,27347.000000000095
SW,10101,2464,19208,70315,12731.799999999994
BE,11953,2570,22246,109605,14887.49999999999
TW,7947,1508,12353,63257,7235.799999999989
MU,6269,680,9487,62519,3687.7000000000025
NP,15169,2392,25270,191129,13357.599999999999
JE,4713,1182,10203,38134,7153.699999999996
JM,7739,1787,13288,66656,10147.399999999994
CG,1058,426,4535,9875,2791.3999999999983
ZI,13411,4224,29077,92057,21764.60000000002
KE,28856,10179,115396,287971,65579.50000000026
AU,12744,2011,17642,130059,11840.899999999969
YM,11172,5115,72156,136687,36585.400000000096
MI,2682,601,5209,19859,3253.2
FM,3695,841,5333,37761,4446.300000000001
LO,1647,256,2019,10586,1366.8000000000002
MV,1409,215,1588,10071,983.3
TH,20754,5726,69977,209130,30785.000000000127
BO,6755,1072,7161,51458,5645.799999999995
UP,42289,14107,211738,563759,85456.59999999913
MO,5604,1138,10270,46386,5788.1
LE,18233,6366,57458,154662,45142.3000000001
SL,8382,920,8112,98526,4498.799999999997
DJ,1030,208,1602,10351,1473.4000000000005
ET,5916,1086,9686,46458,6941.099999999992
AJ,10940,2895,22942,84188,20568.600000000064
CI,5191,1279,9483,36306,7084.099999999995
BD,856,154,1125,5996,885.5999999999997
OD,4133,1454,11361,32448,9857.599999999984
EC,2043,414,3044,14828,2595.1999999999994
ZA,8301,2137,20253,64464,10472.699999999993
BB,1536,184,1281,11017,880.0999999999997
LI,10155,1630,17486,104652,9051.19999999997
MJ,335,64,540,2912,376.40000000000003
VQ,591,142,1195,4752,691.9
KG,2731,384,2856,16709,2061.9000000000015
AM,11070,2738,20351,89129,18676.300000000043
MT,6858,1632,9972,46306,8291.099999999991
CO,10773,2940,28936,94941,19064.100000000042
SO,12838,4627,53569,122729,32480.900000000103
VE,6568,1814,18576,58045,10330.099999999991
IV,1915,523,6920,23251,3059.0999999999995
TD,5143,1296,8652,34488,8013.999999999993
GB,478,76,447,3194,387.5
KU,7553,1190,9601,70533,6632.899999999993
EN,2457,614,3544,14598,3314.800000000001
AR,6450,1584,15881,54580,8209.19999999999
NC,185,5,23,968,37.5
BX,3010,517,3002,19244,2245.100000000002
LA,1758,356,2836,11803,1991.0000000000005
BN,1414,241,2212,12999,1364.2000000000005
BA,7060,1941,24532,71432,11386.699999999988
OS,1734,395,2692,15633,2600.1
MN,713,80,462,7563,474.0
GI,365,83,472,2003,405.3999999999999
HR,2553,645,4072,15454,3395.900000000001
JO,14592,3742,38170,129960,21817.20000000005
CU,9925,2097,21088,97307,11220.499999999989
WS,940,141,818,5740,730.3000000000001
MZ,1942,471,4661,16116,2529.0000000000023
AA,147,35,717,1582,214.60000000000002
AL,1830,476,5879,16724,2673.200000000001
AY,501,55,344,3892,394.09999999999985
BU,6958,1550,20489,98903,8367.299999999996
BL,1400,337,2535,9809,2125.4
BT,2789,186,1906,29851,1034.6999999999998
PP,918,169,1465,7179,1022.9000000000002
WZ,1549,337,1930,9083,1625.7000000000007
MP,1097,127,1085,10125,608.9999999999999
UY,1402,338,3612,14170,2021.7000000000003
VI,62,13,91,432,62.8
LG,2475,366,2824,14027,1946.5000000000007
KZ,3826,420,2467,27807,2317.4000000000005
CT,1763,604,5408,14422,4517.4000000000015
UG,9653,2488,19125,70591,14057.300000000008
PM,2226,508,3787,15931,2952.7999999999984
RW,3852,877,6168,24760,4844.899999999993
RB,2767,738,6650,21768,4613.499999999997
GA,3055,739,6581,22329,4019.9000000000024
HO,3051,1137,12573,32899,8067.099999999993
CS,1544,282,1609,9901,1572.1000000000008
BK,630,241,1734,4742,1406.5000000000002
TS,4179,1255,11686,37366,7457.299999999977
CD,2838,856,6127,20764,5757.799999999988
GL,487,74,840,4476,482.4
NU,1353,292,1522,7947,1488.7000000000003
GK,242,46,419,2085,213.3
GT,2279,584,4565,14654,3760.6000000000004
OC,283,27,117,1924,151.60000000000002
ES,2152,701,9922,26731,4920.8
AO,2608,524,4055,17504,3081.0
AC,237,52,394,1704,316.19999999999993
GG,3297,744,4954,18523,3317.2000000000007
SG,3095,423,3745,35881,2358.6000000000013
HA,3665,853,8070,31574,4903.000000000002
GP,80,16,88,389,127.0
CW,87,5,39,395,22.0
KR,215,8,49,2266,40.0
NG,2362,819,9281,22423,6057.399999999997
ST,97,8,70,614,47.2
RM,546,121,704,3303,742.4
LH,2257,525,4840,16272,3019.6000000000013
MA,1111,297,4231,11328,1476.2999999999997
WA,4218,919,7779,35360,4206.500000000001
TO,808,129,1931,10463,787.6999999999999
SI,697,104,877,5077,581.3
TX,1870,167,1029,11227,1052.1999999999998
NS,251,26,236,1583,150.7
NH,223,22,210,1328,92.39999999999999
UZ,1571,343,2153,10459,2020.7000000000005
LT,849,106,458,5915,628.9999999999999
MD,1559,294,2279,15187,1558.6999999999994
SE,801,73,633,7785,411.2
TI,2123,327,1984,11945,1917.4000000000003
TT,596,165,1223,4572,923.8
FK,8,3,57,122,12.0
MC,301,50,347,2305,283.2
BP,408,82,561,2608,447.3999999999998
PA,910,320,4061,7437,1849.900000000001
MR,1224,218,1759,12325,1253.9
PF,16,10,18,29,26.0
NR,312,105,979,2703,485.9
YI,163,66,304,930,305.0
LS,224,32,302,1748,151.0
KV,900,223,1488,6261,1075.8000000000002
NE,229,17,226,2196,80.0
VT,1216,158,1372,10734,753.5000000000002
GJ,332,56,516,2582,363.2
AQ,136,26,748,1794,111.2
RE,94,16,107,705,90.0
EK,531,72,470,3977,442.0
SH,48,1,4,449,7.5
PU,231,19,105,1077,136.0
PS,289,83,617,2048,448.6
KT,67,13,74,360,39.0
SC,55,16,99,330,95.4
CV,86,16,74,677,86.60000000000001
FG,42,4,22,228,12.0
WI,261,69,462,1603,295.0
AV,19,3,21,164,13.0
TP,18,5,91,275,30.5
CJ,631,144,940,3854,710.9999999999998
SM,16,2,4,73,18.0
DO,110,11,87,878,40.0
TN,369,77,725,2658,424.6
CN,142,62,930,1494,315.4
FP,84,10,22,427,53.6
VC,149,51,293,886,319.3999999999999
WQ,5,0,0,14,0
TL,19,0,0,100,0
IM,20,7,192,380,39.5
RN,33,6,120,325,24.0
PG,73,21,118,497,65.4
MH,49,10,56,424,30.5
FO,68,2,13,473,14.5
NF,37,3,28,159,16.0
MB,19,4,34,149,33.4
TK,12,1,10,55,9.5
AN,22,4,17,48,13.2
TV,137,8,46,594,38.0
PC,44,6,143,835,42.0
BQ,6,0,0,8,0
SV,29,3,15,165,20.3
SB,8,1,10,29,2.0
MF,4,1,6,23,2.0
BV,1,0,0,10,0
IO,4,0,0,22,0
