HA,4035,626,6082,35846,3224.6000000000013
HU,4115,965,6737,29433,5330.599999999998
OD,6904,2493,21625,56914,17226.199999999993
SU,16965,5564,54210,145569,33809.900000000096
SY,42982,17634,187884,408078,127268.29999999817
ZI,12380,3354,25118,91438,17360.4
KZ,3692,393,2642,23623,2013.7000000000003
CB,8693,2607,25566,74036,15045.700000000006
CQ,11437,3395,30391,103752,16844.69999999997
KU,5166,1337,21643,61773,7394.799999999983
NP,9694,1994,14793,96210,10370.699999999999
CE,17520,4609,44024,159470,24413.700000000063
WZ,2331,793,6072,18925,3594.6000000000013
ML,6143,1566,31768,85606,12098.69999999999
PL,8094,1949,19318,71015,11101.000000000011
PA,893,173,1223,6700,821.5999999999998
RO,4749,866,8763,39437,4518.4999999999945
FI,3071,558,5222,27323,2982.200000000001
RW,3551,797,4572,22811,4807.099999999998
LS,91,22,154,668,131.5
ES,5875,1368,10146,60949,8241.499999999996
GQ,2636,709,4760,20121,3361.7
BE,11299,2386,22493,105463,13500.299999999974
VM,15076,3276,23246,97101,19110.50000000002
FJ,3863,630,5043,30795,3165.7000000000003
AU,9949,1568,12024,81436,8476.499999999993
PO,4965,806,7140,44233,4167.300000000003
TN,491,180,1415,3063,1121.4
SW,7262,1714,12195,49216,9997.300000000028
GH,14832,2884,24553,125434,13758.099999999979
WE,15086,8094,60181,111817,62017.9
UV,2854,241,2365,59041,1810.2000000000003
BT,1457,122,929,9400,680.4
BC,1438,293,1879,8507,1461.0000000000005
MR,803,179,1436,5561,947.1000000000001
WA,3738,840,5127,23144,4459.999999999999
NU,1804,350,3286,16636,2506.2
SL,4394,981,10920,43293,6162.399999999988
BY,712,233,1729,5932,1408.7000000000012
AL,1953,740,5648,12284,4406.500000000001
LU,2355,415,3436,20324,2034.6000000000017
AJ,8674,1954,12385,54487,12704.500000000005
BU,7562,1708,18839,83335,8846.399999999983
TD,4542,1138,6395,26274,6646.499999999993
GV,2880,549,6512,46573,3166.1000000000054
VE,8469,2256,19313,68722,10891.699999999992
MP,584,65,599,4441,339.9
SI,1026,159,1663,10092,746.6999999999998
RB,2847,867,7746,19777,5559.4
IC,1386,206,1717,10348,1115.5
CO,5743,1783,11915,42298,10801.099999999999
VT,852,140,737,4866,556.2
JM,6748,1352,9565,54014,7878.099999999988
LY,19920,8665,158907,304897,62776.80000000016
WI,156,52,247,995,253.0
MZ,1744,341,2713,14009,2143.4
GZ,19871,10325,73535,139965,82348.59999999969
LO,1569,286,1472,9678,1485.4000000000003
AQ,322,43,457,4686,310.8
VQ,537,158,1102,4052,887.1999999999999
RQ,4648,1044,7870,37321,5211.799999999998
BF,4516,831,5004,28261,4605.7999999999965
BA,6142,1694,19531,60424,8007.999999999995
BO,4332,766,4702,28557,4205.599999999999
GY,1583,454,2813,9213,2191.9
MA,669,121,696,4165,667.1999999999999
MN,517,137,807,4549,671.6
GA,2175,399,2990,14608,2023.6
MV,1324,345,2566,8619,1554.2000000000007
PE,4448,929,9757,37755,5582.699999999997
MT,7559,1867,11197,52116,10230.299999999992
MO,4062,1038,8473,30762,5774.7999999999965
MU,3335,409,3559,30607,2222.100000000001
AA,1147,415,4296,10439,2152.9
EK,768,128,1138,5710,668.3
MI,2754,598,4759,21352,3050.7000000000007
AC,455,46,323,3162,210.8
AY,308,53,419,2302,247.7
BN,1311,316,2158,9289,1595.1000000000015
BH,1962,472,2907,12955,3065.5
BD,1514,284,2135,13792,1539.7
BL,1410,275,2305,12946,1512.0
OS,1747,503,3372,12991,3152.0999999999976
KG,3148,583,4029,18215,3532.4999999999977
HR,2188,466,3567,15048,2413.400000000001
UY,1275,153,939,8842,798.4999999999999
DA,4221,914,7478,31886,5105.899999999997
GB,183,25,214,1230,127.60000000000005
BX,1956,366,3195,12860,1901.6000000000015
BK,2103,869,6116,14016,6285.799999999998
IV,1194,146,845,10951,888.1999999999999
CF,2445,708,8844,23370,5130.0
MJ,306,44,1205,7021,213.70000000000002
GJ,228,38,307,1442,236.7
PP,1179,257,2507,9687,1410.5
EC,1755,352,2561,13053,1625.4
CS,1461,204,1768,10254,1055.9
DJ,636,155,1006,4756,982.6
UZ,2395,753,6680,16476,4795.5999999999985
SH,17,2,5,78,10.0
RI,2541,490,3244,18296,2491.200000000002
ER,1204,381,2263,8026,2067.0
TI,4134,956,5925,23171,5397.799999999987
CJ,705,129,836,3989,607.6999999999998
GL,479,64,497,3279,367.79999999999995
GI,351,65,383,2394,258.9
NG,2621,422,3390,18737,2618.3000000000015
KV,1062,348,2457,7157,2042.8000000000004
BP,408,80,452,2723,392.3999999999999
JE,3648,988,8983,29861,6011.699999999997
MG,1505,144,1169,13633,778.6999999999999
NH,213,22,152,1427,123.80000000000001
HO,8299,2180,23095,86309,13830.5
WS,1190,211,1287,6899,1099.9
KR,204,41,184,1311,242.8
LG,1725,406,3074,12805,2155.2000000000007
RM,800,275,1452,5339,2111.0000000000005
SV,128,42,405,1064,290.8
YI,59,17,80,236,129.0
RN,21,4,17,88,19.0
SE,675,53,384,4695,246.60000000000002
TX,1887,275,1947,12348,1793.9
RE,158,23,101,762,117.0
TO,544,108,777,4003,428.19999999999993
CG,1012,296,2087,7324,2014.4000000000008
PU,316,53,459,1994,217.1
TT,371,107,698,2508,604.1999999999999
OC,188,40,312,1291,218.29999999999998
CV,80,19,211,598,118.7
TL,15,4,21,93,18.8
NS,188,22,158,1316,112.5
DO,190,35,256,1189,169.8
MB,40,2,12,182,12.0
NC,69,4,32,476,18.4
VI,48,7,55,486,32.0
NR,563,79,659,4258,300.5
LT,267,94,757,1982,570.3
PS,251,49,301,1817,221.7
TP,54,4,60,507,23.599999999999998
GK,263,34,256,1681,155.0
ST,152,25,173,988,108.0
GP,24,6,40,154,38.4
CN,122,40,343,805,244.39999999999998
AV,80,5,27,564,37.5
MH,40,7,32,321,61.0
PF,63,25,158,315,85.5
CW,138,19,110,907,76.0
AN,41,5,15,382,29.0
HQ,59,10,15,339,97.0
PC,19,3,26,89,12.0
WQ,3,2,18,36,19.5
VC,153,40,241,797,237.0
FG,92,34,193,533,170.7
SM,22,2,34,157,4.0
FP,75,19,79,501,101.0
TV,83,2,14,611,9.4
FO,40,2,8,202,20.0
WF,1,1,10,10,10.0
PG,9,2,3,27,20.0
SB,4,0,0,15,0
SC,31,2,12,250,7.0
IO,73,12,42,226,30.0
IM,9,1,20,129,9.2
JN,1,0,0,10,0
KQ,1,0,0,10,0
NF,12,3,20,102,6.0
NE,48,18,129,329,63.0
MF,15,5,50,110,40.8
